Benchmark,Mode,Param: keyDistribution,Threads,Samples,Score,"Score Error (99,9%)",Unit,Param: keyRange,Param: mapType,Param: operationMix,Param: prefillFactor,Param: seed
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"5092,250682","543,024069",ops/ms,1000000,RW_SYNCHRONIZED_HASH_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"3827,302004","303,409677",ops/ms,1000000,RW_SYNCHRONIZED_HASH_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"4139,730877","272,157132",ops/ms,1000000,RW_SYNCHRONIZED_HASH_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"4636,765284","217,029938",ops/ms,1000000,RW_SYNCHRONIZED_HASH_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"7096,505996","404,866397",ops/ms,1000000,RW_SYNCHRONIZED_HASH_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"6004,423822","662,144961",ops/ms,1000000,RW_SYNCHRONIZED_TREE_MAP,100:0,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"1373,468518","157,353541",ops/ms,1000000,RW_SYNCHRONIZED_TREE_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"1082,331997","74,181751",ops/ms,1000000,RW_SYNCHRONIZED_TREE_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"996,984853","147,397384",ops/ms,1000000,RW_SYNCHRONIZED_TREE_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"1192,666531","107,074791",ops/ms,1000000,RW_SYNCHRONIZED_TREE_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"1344,500054","179,339729",ops/ms,1000000,RW_SYNCHRONIZED_TREE_MAP,0:50,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"287196,489191","68268,955126",ops/ms,1000000,CONCURRENT_HASH_MAP,100:0,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"184555,076846","17469,939681",ops/ms,1000000,CONCURRENT_HASH_MAP,90:5,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"126190,549942","10479,116930",ops/ms,1000000,CONCURRENT_HASH_MAP,70:20,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"111260,021644","6103,064842",ops/ms,1000000,CONCURRENT_HASH_MAP,30:35,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"99627,709266","5460,375828",ops/ms,1000000,CONCURRENT_HASH_MAP,10:45,0.5,42
ua.edu.ukma.benchmarks.IntegerKeysMixedOperationsBenchmark.benchmark,thrpt,UNIFORM,32,15,"97167,812104","6327,141814",ops/ms,1000000,CONCURRENT_HASH_MAP,0:50,0.5,42
